# hostname;interval;timestamp;pswpin/s;pswpout/s
ip-10-234-134-85.us-west-1.compute.internal;60;1441234723;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441234783;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441234843;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441234903;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441234963;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441235023;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441235083;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441235143;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441235203;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441235263;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441235323;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441235383;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441235443;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441235503;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441235563;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441235623;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441235683;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441235743;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441235803;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441235863;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441235923;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441235983;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441236043;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441236103;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441236163;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441236223;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441236283;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441236343;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441236403;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441236463;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441236523;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441236583;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441236643;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441236703;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441236763;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441236823;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441236883;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441236943;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441237003;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441237063;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441237123;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441237183;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441237243;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441237303;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441237363;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441237423;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441237483;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441237543;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441237603;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441237663;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441237723;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441237783;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441237843;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441237903;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441237963;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441238023;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441238083;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441238143;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441238203;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441238263;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441238323;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441238383;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441238443;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441238503;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441238563;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441238623;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441238683;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441238743;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441238803;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441238863;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441238923;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441238983;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441239043;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441239103;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441239163;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441239223;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441239283;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441239343;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441239403;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441239463;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441239523;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441239583;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441239643;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441239703;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441239763;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441239823;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441239883;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441239943;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441240003;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441240063;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441240123;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441240183;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441240243;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441240303;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441240363;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441240423;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441240483;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441240543;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441240603;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441240663;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441240723;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441240783;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441240843;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441240903;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441240963;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441241023;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441241083;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441241143;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441241203;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441241263;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441241323;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441241383;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441241443;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441241503;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441241563;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441241623;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441241683;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441241743;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441241803;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441241863;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441241923;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441241983;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441242043;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441242103;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441242163;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441242223;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441242283;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441242343;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441242403;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441242463;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441242523;0.00;0.00
