# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
ip-10-234-134-85.us-west-1.compute.internal;60;1441234723;xvda;1.90;11.33;27.65;20.52;0.00;1.25;0.18;0.04
ip-10-234-134-85.us-west-1.compute.internal;60;1441234723;xvdb;1720.22;30316.80;24793.12;32.04;1.14;0.67;0.15;25.54
ip-10-234-134-85.us-west-1.compute.internal;60;1441234723;xvdc;1725.42;30576.00;24801.97;32.10;1.08;0.63;0.14;24.85
ip-10-234-134-85.us-west-1.compute.internal;60;1441234723;xvdd;1736.58;30419.20;24921.17;31.87;1.11;0.64;0.15;25.75
ip-10-234-134-85.us-west-1.compute.internal;60;1441234723;xvde;1720.25;30689.33;24786.20;32.25;1.12;0.65;0.15;25.74
ip-10-234-134-85.us-west-1.compute.internal;60;1441234723;md0;6883.25;122001.60;99302.45;32.15;0.00;0.00;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441234783;xvda;1.05;0.00;21.03;20.03;0.00;1.11;0.14;0.01
ip-10-234-134-85.us-west-1.compute.internal;60;1441234783;xvdb;2474.80;69562.13;36203.65;42.74;2.75;1.11;0.14;35.14
ip-10-234-134-85.us-west-1.compute.internal;60;1441234783;xvdc;2505.73;70051.47;36350.00;42.46;2.00;0.80;0.14;34.05
ip-10-234-134-85.us-west-1.compute.internal;60;1441234783;xvdd;2489.07;69417.33;36251.68;42.45;1.97;0.79;0.13;33.34
ip-10-234-134-85.us-west-1.compute.internal;60;1441234783;xvde;2478.32;68777.33;36211.10;42.36;2.06;0.83;0.13;33.44
ip-10-234-134-85.us-west-1.compute.internal;60;1441234783;md0;9932.67;277808.27;145016.43;42.57;0.00;0.00;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441234843;xvda;4.63;248.53;22.08;58.41;0.01;1.13;0.31;0.15
ip-10-234-134-85.us-west-1.compute.internal;60;1441234843;xvdb;3126.55;87198.40;48568.62;43.42;4.49;1.44;0.12;38.74
ip-10-234-134-85.us-west-1.compute.internal;60;1441234843;xvdc;3104.47;86189.60;48594.02;43.42;3.89;1.25;0.12;37.51
ip-10-234-134-85.us-west-1.compute.internal;60;1441234843;xvdd;3113.93;86641.87;48589.53;43.43;2.84;0.91;0.12;36.08
ip-10-234-134-85.us-west-1.compute.internal;60;1441234843;xvde;3110.48;85720.80;48590.80;43.18;3.07;0.99;0.12;36.63
ip-10-234-134-85.us-west-1.compute.internal;60;1441234843;md0;12438.63;345754.40;194342.97;43.42;0.00;0.00;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441234903;xvda;4.12;218.40;20.57;58.05;0.00;0.95;0.50;0.21
ip-10-234-134-85.us-west-1.compute.internal;60;1441234903;xvdb;2582.12;86670.13;46570.58;51.60;3.93;1.53;0.12;31.93
ip-10-234-134-85.us-west-1.compute.internal;60;1441234903;xvdc;2610.20;87683.87;46541.63;51.42;3.60;1.38;0.12;31.74
ip-10-234-134-85.us-west-1.compute.internal;60;1441234903;xvdd;2610.35;88341.87;46536.73;51.67;2.65;1.02;0.12;30.48
ip-10-234-134-85.us-west-1.compute.internal;60;1441234903;xvde;2602.67;88313.47;46464.17;51.78;2.70;1.04;0.12;30.62
ip-10-234-134-85.us-west-1.compute.internal;60;1441234903;md0;10384.15;351005.60;186113.12;51.72;0.00;0.00;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441234963;xvda;0.88;0.00;19.42;21.98;0.00;1.06;0.15;0.01
ip-10-234-134-85.us-west-1.compute.internal;60;1441234963;xvdb;2025.58;29608.27;3673.88;16.43;0.55;0.27;0.11;22.85
ip-10-234-134-85.us-west-1.compute.internal;60;1441234963;xvdc;2029.85;29804.27;3622.40;16.47;0.92;0.45;0.12;24.30
ip-10-234-134-85.us-west-1.compute.internal;60;1441234963;xvdd;2028.32;29632.13;3622.67;16.40;0.53;0.26;0.11;22.94
ip-10-234-134-85.us-west-1.compute.internal;60;1441234963;xvde;2032.82;29642.67;3658.93;16.38;0.49;0.24;0.11;23.16
ip-10-234-134-85.us-west-1.compute.internal;60;1441234963;md0;8116.57;118687.33;14577.88;16.42;0.00;0.00;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441235023;xvda;0.83;0.00;18.45;22.14;0.00;0.92;0.16;0.01
ip-10-234-134-85.us-west-1.compute.internal;60;1441235023;xvdb;2004.28;31568.67;574.93;16.04;0.27;0.13;0.11;22.88
ip-10-234-134-85.us-west-1.compute.internal;60;1441235023;xvdc;2002.22;31578.13;535.87;16.04;0.26;0.13;0.12;24.15
ip-10-234-134-85.us-west-1.compute.internal;60;1441235023;xvdd;1999.62;31534.40;561.20;16.05;0.26;0.13;0.11;22.97
ip-10-234-134-85.us-west-1.compute.internal;60;1441235023;xvde;2002.55;31575.60;595.73;16.07;0.27;0.13;0.12;23.05
ip-10-234-134-85.us-west-1.compute.internal;60;1441235023;md0;8005.37;126256.80;2267.73;16.05;0.00;0.00;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441235083;xvda;0.68;0.00;16.77;24.54;0.00;0.88;0.22;0.01
ip-10-234-134-85.us-west-1.compute.internal;60;1441235083;xvdb;2127.82;33997.87;742.53;16.33;0.29;0.14;0.11;23.38
ip-10-234-134-85.us-west-1.compute.internal;60;1441235083;xvdc;2120.33;33894.27;761.07;16.34;0.28;0.13;0.12;24.39
ip-10-234-134-85.us-west-1.compute.internal;60;1441235083;xvdd;2126.72;33891.07;761.73;16.29;0.28;0.13;0.11;23.40
ip-10-234-134-85.us-west-1.compute.internal;60;1441235083;xvde;2126.83;33956.80;757.07;16.32;0.28;0.13;0.11;23.41
ip-10-234-134-85.us-west-1.compute.internal;60;1441235083;md0;8501.58;135740.00;3022.40;16.32;0.00;0.00;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441235143;xvda;0.97;0.00;19.38;20.05;0.00;1.12;0.16;0.01
ip-10-234-134-85.us-west-1.compute.internal;60;1441235143;xvdb;1764.53;52403.20;439.08;29.95;0.66;0.37;0.14;25.54
ip-10-234-134-85.us-west-1.compute.internal;60;1441235143;xvdc;1779.80;53266.67;468.13;30.19;0.68;0.38;0.15;26.12
ip-10-234-134-85.us-west-1.compute.internal;60;1441235143;xvdd;1753.82;51969.07;485.22;29.91;0.65;0.37;0.15;25.64
ip-10-234-134-85.us-west-1.compute.internal;60;1441235143;xvde;1774.03;52838.67;506.40;30.07;0.69;0.39;0.14;25.65
ip-10-234-134-85.us-west-1.compute.internal;60;1441235143;md0;7078.12;210477.60;1898.83;30.00;0.00;0.00;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441235203;xvda;1.80;38.27;18.52;31.55;0.00;1.03;0.22;0.04
ip-10-234-134-85.us-west-1.compute.internal;60;1441235203;xvdb;1428.12;148606.27;282.93;104.26;2.24;1.57;0.21;29.42
ip-10-234-134-85.us-west-1.compute.internal;60;1441235203;xvdc;1428.50;148766.93;286.27;104.34;2.25;1.57;0.21;29.39
